# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Ensembl Genes	2711	LHPP	27	5.513095e-5	1.000000e+0	3.834051e-2	1.277863e+1	3.912784e-1	5	9.799108e-5	1.252191e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_Immune_Germ_Sertoli_MesGATA2_Endo_Neuro_Supp_Missing_FLeydig_Epi_Eryth_CoelEpi_PV,testes_MesLHX9_Sertoli_Endo_MesGATA2_Immune_Germ_PV_Neuro_Epi_Supp_Missing_FLeydig_Eryth,testes_MesLHX9_Sertoli_Immune_Germ_MesGATA2_PV_Missing_Epi_Endo_Neuro_FLeydig_Supp_CoelEpi,testes_Sertoli_PV_MesLHX9_Germ_Neuro_MesGATA2_Immune_CoelEpi_Missing_Endo_Supp_Epi_FLeydig,testes_Sertoli_PV_MesLHX9_Immune_Germ_Endo_MesGATA2_Epi_CoelEpi_Neuro_Supp_Missing_FLeydig	LHPP
Ensembl Genes	13277	ARHGEF3	28	5.877124e-5	1.000000e+0	3.941241e-2	9.266641e+0	6.474838e-1	6	1.621547e-4	1.502630e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_MesGATA2_Sertoli_CoelEpi_Immune_Endo_Germ_PV_Neuro_Missing_Epi_Supp_FLeydig,testes_Sertoli_Epi_MesLHX9_Endo_MesGATA2_Immune_CoelEpi_Neuro_Supp_Missing_FLeydig,testes_Sertoli_Immune_Neuro_MesGATA2_MesLHX9_Germ_Missing_CoelEpi_PV_Endo_Supp_FLeydig_Epi,testes_Sertoli_MesLHX9_Germ_MesGATA2_Neuro_Immune_CoelEpi_PV_Epi_Supp_Missing_FLeydig_Endo_Eryth,testes_Sertoli_MesLHX9_MesGATA2_Immune_Germ_Supp_Epi_Missing_Endo_Neuro_FLeydig_PV_CoelEpi,testes_Sertoli_MesLHX9_Neuro_Germ_MesGATA2_Immune_Endo_Supp_Missing_Epi_FLeydig	ARHGEF3
Ensembl Genes	5371	RAB20	29	6.532300e-5	1.000000e+0	4.229552e-2	1.232294e+1	4.057475e-1	5	1.016147e-4	1.252191e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_CoelEpi_MesLHX9_Sertoli_Immune_MesGATA2_Endo_Epi_PV_Neuro_Supp_Missing_FLeydig_Eryth,testes_MesLHX9_MesGATA2_Sertoli_PV_Immune_Neuro_CoelEpi_Germ_Epi_Endo_Supp_Missing_FLeydig,testes_Sertoli_Endo_MesLHX9_MesGATA2_Germ_Immune_FLeydig_Missing_Neuro_Supp_CoelEpi_PV_Epi,testes_Sertoli_Endo_MesLHX9_MesGATA2_Immune_Germ_Epi_Missing_PV_Supp_FLeydig_Neuro_Eryth,testes_Sertoli_MesGATA2_MesLHX9_Immune_CoelEpi_Germ_Endo_PV_Missing_Neuro_Supp_Epi_FLeydig	RAB20
Ensembl Genes	16946	HSPB1	30	7.224256e-5	1.000000e+0	4.521662e-2	1.205965e+1	4.146056e-1	5	1.038331e-4	1.252191e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Endo_Sertoli_MesLHX9_Germ_Immune_Epi_MesGATA2_PV_Neuro_Missing_Supp_Eryth_FLeydig_CoelEpi,testes_Sertoli_Germ_MesLHX9_MesGATA2_Immune_Endo_Supp_Missing_FLeydig_Neuro_Epi_CoelEpi_PV,testes_Sertoli_Immune_MesLHX9_Neuro_Germ_Epi_PV_MesGATA2_Missing_Endo_Supp_FLeydig_Eryth_CoelEpi,testes_Sertoli_MesGATA2_Immune_Neuro_MesLHX9_Epi_Germ_Endo_PV_CoelEpi_Missing_FLeydig_Supp,testes_Sertoli_MesLHX9_MesGATA2_Germ_Endo_Epi_Neuro_Immune_Supp_Missing_FLeydig_PV_CoelEpi	HSPB1
Ensembl Genes	2564	TLX1	31	9.000609e-5	1.000000e+0	5.451756e-2	1.773278e+1	2.255710e-1	4	5.649160e-5	1.001753e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_CoelEpi_MesLHX9_Endo_MesGATA2_Epi_PV_Germ_Immune_Supp_Eryth_Missing_Neuro_FLeydig,testes_Sertoli_MesGATA2_MesLHX9_Epi_Immune_Germ_Neuro_Endo_PV_Missing_Eryth_Supp_CoelEpi_FLeydig,testes_Sertoli_MesLHX9_MesGATA2_PV_Immune_Germ_Epi_Neuro_Endo_CoelEpi_Supp_Missing_FLeydig_Eryth,testes_Sertoli_MesLHX9_PV_Germ_Immune_MesGATA2_Endo_Epi_FLeydig_Missing_Neuro_Supp_Eryth_CoelEpi	TLX1
Ensembl Genes	16497	AKAP12	32	9.844757e-5	1.000000e+0	5.776719e-2	8.426210e+0	7.120639e-1	6	1.783281e-4	1.502630e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_Epi_MesLHX9_Neuro_Endo_Immune_Sertoli_PV_CoelEpi_Supp_FLeydig_Missing_Eryth,testes_MesGATA2_Epi_MesLHX9_Neuro_Sertoli_Missing_Supp_Endo_Eryth_Immune_FLeydig,testes_MesGATA2_MesLHX9_Neuro_Sertoli_Immune_PV_Germ_Supp_Missing_FLeydig_Endo_CoelEpi_Epi,testes_MesLHX9_MesGATA2_Sertoli_Germ_Endo_Neuro_Immune_Missing_Supp_FLeydig_CoelEpi_Epi_PV,testes_Sertoli_MesLHX9_Immune_MesGATA2_Germ_PV_Missing_Neuro_Supp_FLeydig,testes_Sertoli_MesLHX9_Immune_MesGATA2_Germ_Supp_PV_Neuro_Missing_Endo_FLeydig_Epi	AKAP12
Ensembl Genes	7812	LGALS9	33	9.908551e-5	1.000000e+0	5.637966e-2	1.126691e+1	4.437776e-1	5	1.111389e-4	1.252191e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_MesLHX9_Sertoli_Immune_Endo_Supp_PV_CoelEpi_Germ_Neuro_Epi_FLeydig_Missing_Eryth,testes_MesLHX9_Immune_Sertoli_Germ_MesGATA2_CoelEpi_Epi_Endo_PV_FLeydig_Neuro_Supp_Missing_Eryth,testes_Sertoli_Germ_MesGATA2_Neuro_Supp_MesLHX9_Epi_FLeydig_Immune_Missing_Endo,testes_Sertoli_MesGATA2_MesLHX9_Immune_PV_Germ_Supp_Epi_Neuro_Missing_Endo_FLeydig,testes_Sertoli_MesLHX9_MesGATA2_Immune_PV_Epi_Supp_Missing_Neuro_Endo_FLeydig	LGALS9
Ensembl Genes	17640	PPP2R2A	34	1.005140e-4	1.000000e+0	5.551033e-2	1.123216e+1	4.451504e-1	5	1.114827e-4	1.252191e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesGATA2_MesLHX9_Germ_Immune_Endo_CoelEpi_Epi_Missing_Supp_PV_Neuro_FLeydig,testes_Sertoli_MesGATA2_MesLHX9_Missing_Neuro_Supp_Epi_CoelEpi_Endo_PV,testes_Sertoli_MesLHX9_Immune_Endo_Germ_MesGATA2_Neuro_PV_Epi_CoelEpi_FLeydig_Supp_Missing,testes_Sertoli_MesLHX9_MesGATA2_Germ_Supp_Epi_CoelEpi_Neuro_Missing_Endo_Immune_FLeydig,testes_Sertoli_MesLHX9_MesGATA2_Immune_Endo_Germ_PV_Missing_FLeydig_Supp_Neuro_Eryth_Epi	PPP2R2A
Ensembl Genes	1055	GDAP2	35	1.007944e-4	1.000000e+0	5.407476e-2	1.122541e+1	4.454182e-1	5	1.115498e-4	1.252191e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Epi_Sertoli_Germ_Immune_MesLHX9_MesGATA2_Supp_Eryth_PV_Missing_FLeydig_Neuro_Endo_CoelEpi,testes_MesGATA2_Sertoli_MesLHX9_Immune_Endo_Eryth_Germ_Epi_Neuro_Supp_Missing_FLeydig,testes_MesLHX9_Sertoli_Immune_Endo_MesGATA2_Germ_PV_Epi_Neuro_Supp_Missing_FLeydig,testes_Sertoli_Epi_Immune_Germ_MesGATA2_CoelEpi_MesLHX9_Neuro_Missing_Supp_FLeydig_Endo_Eryth_PV,testes_Sertoli_MesLHX9_MesGATA2_Immune_Epi_Neuro_PV_FLeydig_CoelEpi_Endo_Supp_Eryth_Missing	GDAP2
Ensembl Genes	2713	FAM53B	36	1.010740e-4	1.000000e+0	5.271851e-2	1.121870e+1	4.456846e-1	5	1.116165e-4	1.252191e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_Immune_Germ_Sertoli_MesGATA2_Endo_Neuro_Supp_Missing_FLeydig_Epi_Eryth_CoelEpi_PV,testes_MesLHX9_Sertoli_Endo_MesGATA2_Immune_Germ_PV_Neuro_Epi_Supp_Missing_FLeydig_Eryth,testes_MesLHX9_Sertoli_Immune_Germ_MesGATA2_PV_Missing_Epi_Endo_Neuro_FLeydig_Supp_CoelEpi,testes_Sertoli_PV_MesLHX9_Germ_Neuro_MesGATA2_Immune_CoelEpi_Missing_Endo_Supp_Epi_FLeydig,testes_Sertoli_PV_MesLHX9_Immune_Germ_Endo_MesGATA2_Epi_CoelEpi_Neuro_Supp_Missing_FLeydig	FAM53B
Ensembl Genes	8776	TPGS2	37	1.102731e-4	1.000000e+0	5.596211e-2	8.250805e+0	7.272018e-1	6	1.821192e-4	1.502630e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_MesGATA2_Epi_Immune_Sertoli_Endo_Germ_Supp_Neuro_Missing_PV,testes_Sertoli_Immune_MesLHX9_CoelEpi_Supp_MesGATA2_Germ_Neuro_Endo_Missing_Epi_FLeydig_PV,testes_Sertoli_MesGATA2_MesLHX9_Supp_Germ_Neuro_Epi_Immune_FLeydig_Endo_Missing_CoelEpi,testes_Sertoli_MesLHX9_Germ_Epi_MesGATA2_Neuro_Immune_Supp_PV_Missing_CoelEpi_FLeydig_Endo,testes_Sertoli_MesLHX9_Immune_MesGATA2_Germ_CoelEpi_Endo_Epi_PV_Neuro_FLeydig_Missing_Supp,testes_Sertoli_MesLHX9_Missing_MesGATA2_Germ_Supp_Neuro_FLeydig_Endo_CoelEpi_Immune_Epi_PV	TPGS2
Ensembl Genes	57	RER1	38	1.275286e-4	1.000000e+0	6.301591e-2	1.618395e+1	2.471584e-1	4	6.189792e-5	1.001753e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_Sertoli_MesLHX9_Epi_PV_Immune_Neuro_CoelEpi_Germ_Endo_Supp_Missing_FLeydig,testes_Sertoli_Epi_MesGATA2_Endo_Immune_CoelEpi_MesLHX9_Germ_Missing_Neuro_Supp_FLeydig_Eryth_PV,testes_Sertoli_MesGATA2_MesLHX9_Endo_Immune_Epi_PV_Germ_Neuro_CoelEpi_Supp_Missing_Eryth_FLeydig,testes_Sertoli_MesLHX9_Germ_CoelEpi_Endo_Immune_MesGATA2_Epi_Eryth_PV_Missing_Supp_Neuro_FLeydig	RER1
Ensembl Genes	4517	HOXC10	39	1.328637e-4	1.000000e+0	6.396876e-2	1.220077e+2	1.639241e-2	2	4.105286e-6	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_MesGATA2_Epi_Sertoli_PV_Germ_Immune_Neuro_Endo_CoelEpi_Supp_Missing_FLeydig_Eryth,testes_Sertoli_MesLHX9_Immune_MesGATA2_Epi_PV_Germ_Neuro_Endo_CoelEpi_Missing_Supp_Eryth_FLeydig	HOXC10
Ensembl Genes	1054	FAM46C	40	1.360311e-4	1.000000e+0	6.385640e-2	7.934725e+0	7.561698e-1	6	1.893739e-4	1.502630e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Epi_Sertoli_Germ_Immune_MesLHX9_MesGATA2_Supp_Eryth_PV_Missing_FLeydig_Neuro_Endo_CoelEpi,testes_MesGATA2_Sertoli_MesLHX9_Immune_Endo_Eryth_Germ_Epi_Neuro_Supp_Missing_FLeydig,testes_MesLHX9_Sertoli_Immune_Endo_MesGATA2_Germ_PV_Epi_Neuro_Supp_Missing_FLeydig,testes_Sertoli_Epi_Immune_Germ_MesGATA2_CoelEpi_MesLHX9_Neuro_Missing_Supp_FLeydig_Endo_Eryth_PV,testes_Sertoli_Germ_MesLHX9_Epi_MesGATA2_Immune_Supp_CoelEpi_Endo_Neuro_FLeydig_Missing_Eryth,testes_Sertoli_MesLHX9_MesGATA2_Immune_Epi_Neuro_PV_FLeydig_CoelEpi_Endo_Supp_Eryth_Missing	FAM46C
Ensembl Genes	5921	SERPINA3	41	1.414559e-4	1.000000e+0	6.478335e-2	1.574866e+1	2.539899e-1	4	6.360879e-5	1.001753e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesLHX9_Germ_MesGATA2_Supp_Immune_Missing_Neuro_Endo_Epi_FLeydig_Eryth,testes_Sertoli_MesLHX9_MesGATA2_Immune_Germ_Endo_FLeydig_Supp_Neuro_Missing_Eryth_PV_CoelEpi_Epi,testes_Sertoli_MesLHX9_MesGATA2_Missing_Immune_FLeydig_Epi_Neuro_Supp_Endo,testes_Sertoli_MesLHX9_Neuro_Germ_Immune_Supp_MesGATA2_FLeydig_Missing_Endo	SERPINA3
Ensembl Genes	55	SKI	42	1.420174e-4	1.000000e+0	6.349192e-2	1.573224e+1	2.542550e-1	4	6.367517e-5	1.001753e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_Sertoli_MesLHX9_Epi_PV_Immune_Neuro_CoelEpi_Germ_Endo_Supp_Missing_FLeydig,testes_Sertoli_Epi_MesGATA2_Endo_Immune_CoelEpi_MesLHX9_Germ_Missing_Neuro_Supp_FLeydig_Eryth_PV,testes_Sertoli_MesGATA2_MesLHX9_Endo_Immune_Epi_PV_Germ_Neuro_CoelEpi_Supp_Missing_Eryth_FLeydig,testes_Sertoli_MesLHX9_Germ_CoelEpi_Endo_Immune_MesGATA2_Epi_Eryth_PV_Missing_Supp_Neuro_FLeydig	SKI
Ensembl Genes	10932	IL1R1	43	1.480844e-4	1.000000e+0	6.466467e-2	1.555989e+1	2.570713e-1	4	6.438049e-5	1.001753e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_MesLHX9_Sertoli_Endo_Immune_CoelEpi_PV_Epi_Neuro_FLeydig_Missing_Supp,testes_MesLHX9_MesGATA2_Immune_Sertoli_Endo_PV_Germ_Epi_Supp_Neuro_Missing_CoelEpi_FLeydig_Eryth,testes_MesLHX9_MesGATA2_Sertoli_PV_CoelEpi_Endo_Neuro_FLeydig_Supp_Missing_Eryth_Immune_Epi,testes_Sertoli_Neuro_Immune_MesGATA2_MesLHX9_Epi_FLeydig_Missing_Endo_Supp	IL1R1
Ensembl Genes	16726	HOXA4	44	1.511762e-4	1.000000e+0	6.451444e-2	1.143378e+2	1.749203e-2	2	4.380674e-6	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_CoelEpi_Sertoli_Immune_MesGATA2_Epi_MesLHX9_PV_Germ_Neuro_Endo_Supp_Eryth_Missing_FLeydig,testes_MesLHX9_MesGATA2_Epi_Sertoli_Immune_PV_Germ_CoelEpi_Neuro_Missing_FLeydig_Endo_Supp_Eryth	HOXA4
Ensembl Genes	3412	HRASLS2	45	1.670160e-4	1.000000e+0	6.969021e-2	2.921441e+1	1.026891e-1	3	2.571727e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_Immune_MesGATA2_Epi_Germ_MesLHX9_Endo_CoelEpi_Missing_Supp_PV_Neuro_FLeydig_Eryth,testes_Sertoli_Immune_Missing_Epi_MesLHX9_MesGATA2_Supp_Neuro_Endo,testes_Sertoli_MesGATA2_MesLHX9_Neuro_Immune_Germ_PV_CoelEpi_Endo_Supp_Eryth_Missing_FLeydig	HRASLS2
Ensembl Genes	2740	BNIP3	46	1.762844e-4	1.000000e+0	7.195853e-2	1.486073e+1	2.691658e-1	4	6.740942e-5	1.001753e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_Immune_MesGATA2_Sertoli_Germ_FLeydig_Neuro_Missing_Endo_Supp_Epi_Eryth_PV,testes_Sertoli_Germ_MesLHX9_MesGATA2_Neuro_Missing_FLeydig_Immune,testes_Sertoli_Immune_Neuro_Germ_MesLHX9_MesGATA2_Endo_Eryth_PV_CoelEpi_Supp_FLeydig_Missing_Epi,testes_Sertoli_MesLHX9_Immune_MesGATA2_Epi_Germ_Supp_PV_CoelEpi_Neuro_Endo_Missing_FLeydig	BNIP3
Ensembl Genes	13961	SH3BP2	47	1.798005e-4	1.000000e+0	7.183221e-2	2.848631e+1	1.053137e-1	3	2.637459e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_CoelEpi_MesLHX9_Epi_Germ_Immune_Neuro_MesGATA2_Endo_PV_Supp_Missing_FLeydig_Eryth,testes_Sertoli_Endo_PV_MesLHX9_MesGATA2_Immune_CoelEpi_Germ_Supp_Missing_Neuro_FLeydig_Epi,testes_Sertoli_MesLHX9_Endo_MesGATA2_Epi_Germ_Immune_Neuro_CoelEpi_PV_Supp_Missing_FLeydig_Eryth	SH3BP2
Ensembl Genes	4518	ENSG00000273049	48	1.857520e-4	1.000000e+0	7.266386e-2	1.030834e+2	1.940176e-2	2	4.858943e-6	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesLHX9_Immune_MesGATA2_Epi_PV_Germ_Neuro_Endo_CoelEpi_Missing_Supp_Eryth_FLeydig,testes_Sertoli_MesLHX9_MesGATA2_Germ_CoelEpi_Immune_PV_Endo_Missing_Neuro_Supp_Epi_FLeydig_Eryth	ENSG00000273049
Ensembl Genes	12648	IL2RB	49	1.877490e-4	1.000000e+0	7.194618e-2	2.806754e+1	1.068850e-1	3	2.676810e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesGATA2_Germ_MesLHX9_Epi_Supp_PV_Immune_Neuro_Missing_FLeydig_Endo_CoelEpi,testes_Sertoli_MesGATA2_Neuro_MesLHX9_CoelEpi_Epi_Supp_Endo_Germ_Immune_PV_Missing_FLeydig,testes_Sertoli_MesLHX9_MesGATA2_Immune_Germ_Epi_PV_Neuro_Missing_FLeydig_Supp_Endo	IL2RB
Ensembl Genes	8561	CEP295NL	50	1.883143e-4	1.000000e+0	7.071955e-2	2.803866e+1	1.069951e-1	3	2.679567e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_Sertoli_Germ_Epi_Immune_MesGATA2_Endo_Missing_PV_Supp_Neuro_FLeydig_CoelEpi,testes_Sertoli_Immune_Endo_MesLHX9_Germ_MesGATA2_PV_Epi_Missing_Neuro_Supp_FLeydig_CoelEpi,testes_Sertoli_Immune_Neuro_MesGATA2_MesLHX9_Epi_Germ_PV_Missing_CoelEpi_Supp_Endo	CEP295NL
Ensembl Genes	5333	RNF113B	51	1.920085e-4	1.000000e+0	7.069301e-2	9.759942e+0	5.122981e-1	5	1.282991e-4	1.252191e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_MesGATA2_Sertoli_Immune_Neuro_Missing_Supp_Endo_Epi,testes_MesLHX9_MesGATA2_Sertoli_PV_Epi_Immune_Neuro_Supp_FLeydig_Missing_Endo,testes_Sertoli_Endo_MesLHX9_Germ_MesGATA2_Immune_Epi_PV_CoelEpi_Missing_Neuro_Supp_FLeydig,testes_Sertoli_MesGATA2_MesLHX9_Immune_Germ_Endo_Supp_Epi_PV_Missing_Neuro_CoelEpi_FLeydig,testes_Sertoli_MesLHX9_MesGATA2_Immune_Germ_CoelEpi_Neuro_Supp_Epi_Missing_Endo_FLeydig	RNF113B
Ensembl Genes	17492	ARHGEF10	52	1.972262e-4	1.000000e+0	7.121762e-2	1.442632e+1	2.772709e-1	4	6.943925e-5	1.001753e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_CoelEpi_Sertoli_Epi_MesLHX9_MesGATA2_Germ_Supp_FLeydig_Neuro_Missing_Endo_PV_Immune,testes_Sertoli_Immune_MesLHX9_PV_Germ_MesGATA2_Endo_CoelEpi_FLeydig_Neuro_Missing_Supp_Eryth,testes_Sertoli_MesGATA2_MesLHX9_Immune_Neuro_Germ_Epi_Missing_FLeydig_Endo_Supp_PV,testes_Sertoli_MesLHX9_Germ_MesGATA2_PV_Epi_Endo_Neuro_Supp_Missing_Eryth_FLeydig	ARHGEF10
Ensembl Genes	12764	A4GALT	53	2.080443e-4	1.000000e+0	7.370656e-2	1.422390e+1	2.812168e-1	4	7.042745e-5	1.001753e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Epi_MesGATA2_Sertoli_Germ_MesLHX9_PV_Immune_Supp_Neuro_Missing_FLeydig_Endo_CoelEpi,testes_MesLHX9_Sertoli_MesGATA2_Immune_Epi_Germ_PV_FLeydig_Neuro_Missing_Supp_Endo_CoelEpi_Eryth,testes_Sertoli_Immune_Germ_MesLHX9_MesGATA2_Epi_FLeydig_Neuro_Missing_Supp_CoelEpi_Endo,testes_Sertoli_MesLHX9_Immune_MesGATA2_PV_Epi_Missing_Neuro_Supp_Endo_CoelEpi_FLeydig	A4GALT
Ensembl Genes	8230	SCRN2	54	2.193493e-4	1.000000e+0	7.627263e-2	9.480753e+1	2.109537e-2	2	5.283088e-6	5.008765e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Endo_Sertoli_MesLHX9_MesGATA2_Germ_Epi_Eryth_PV_CoelEpi_Supp_Neuro_Missing_FLeydig_Immune,testes_Sertoli_MesGATA2_Germ_Epi_MesLHX9_Immune_Endo_Neuro_Supp_Missing_Eryth_FLeydig_PV_CoelEpi	SCRN2
Ensembl Genes	18678	ADGRD2	55	2.436895e-4	1.000000e+0	8.319560e-2	2.566686e+1	1.168822e-1	3	2.927178e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_Sertoli_MesGATA2_Germ_Immune_Endo_Epi_PV_CoelEpi_Neuro_Missing_Supp_FLeydig,testes_Sertoli_Endo_MesLHX9_Germ_MesGATA2_Neuro_Supp_Missing_Immune_FLeydig_PV_Epi,testes_Sertoli_Germ_Endo_MesGATA2_PV_MesLHX9_Immune_Supp_Missing_Neuro_FLeydig_Epi_CoelEpi_Eryth	ADGRD2
Ensembl Genes	3754	AMOTL1	56	2.530032e-4	1.000000e+0	8.483288e-2	9.187762e+0	5.442021e-1	5	1.362890e-4	1.252191e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesGATA2_MesLHX9_Immune_Epi_Sertoli_PV_Endo_Neuro_Supp_Missing_Eryth_FLeydig,testes_MesGATA2_MesLHX9_Immune_Sertoli_Neuro_Supp_Endo_Missing_FLeydig_PV,testes_MesGATA2_Sertoli_MesLHX9_Endo_Immune_CoelEpi_PV_Germ_Supp_Missing_FLeydig_Neuro_Epi_Eryth,testes_Sertoli_MesLHX9_MesGATA2_Immune_Germ_PV_CoelEpi_Missing_Neuro_Endo_FLeydig,testes_Sertoli_MesLHX9_MesGATA2_Immune_Neuro_Germ_PV_Supp_Endo_Missing_FLeydig_Epi	AMOTL1
Ensembl Genes	8775	FHOD3	57	2.762786e-4	1.000000e+0	9.101199e-2	6.945016e+0	8.639289e-1	6	2.163608e-4	1.502630e-3	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_MesLHX9_MesGATA2_Epi_Immune_Sertoli_Endo_Germ_Supp_Neuro_Missing_PV,testes_Sertoli_Immune_MesLHX9_CoelEpi_Supp_MesGATA2_Germ_Neuro_Endo_Missing_Epi_FLeydig_PV,testes_Sertoli_MesGATA2_MesLHX9_Supp_Germ_Neuro_Epi_Immune_FLeydig_Endo_Missing_CoelEpi,testes_Sertoli_MesLHX9_Germ_Epi_MesGATA2_Neuro_Immune_Supp_PV_Missing_CoelEpi_FLeydig_Endo,testes_Sertoli_MesLHX9_Immune_MesGATA2_Germ_CoelEpi_Endo_Epi_PV_Neuro_FLeydig_Missing_Supp,testes_Sertoli_MesLHX9_Missing_MesGATA2_Germ_Supp_Neuro_FLeydig_Endo_CoelEpi_Immune_Epi_PV	FHOD3
Ensembl Genes	8979	ATP8B3	58	3.166362e-4	1.000000e+0	1.025082e-1	2.345728e+1	1.278920e-1	3	3.202906e-5	7.513148e-4	1	2.557917e-1	1.000000e+0	1.000000e+0	3.909432e+0	2.557917e-1	1	1	2.082032e-4	1.000000e+0	testes_Sertoli_MesLHX9_Epi_MesGATA2_Germ_Immune_Missing_Neuro_Supp_FLeydig_Endo_PV_CoelEpi,testes_Sertoli_MesLHX9_Germ_Immune_MesGATA2_Endo_Epi_PV_Eryth_Supp_Neuro_FLeydig_Missing_CoelEpi,testes_Sertoli_MesLHX9_MesGATA2_Immune_Germ_Endo_Epi_CoelEpi_Missing_Eryth_Neuro_PV_FLeydig_Supp	ATP8B3
